,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:59:36.467000,VER,1,0 days 00:02:08.681000,1.0,1.0,,,,43.942,43.351,,0 days 00:58:53.244000,0 days 00:59:36.653000,199.0,146.0,218.0,196.0,False,HARD,1.0,True,Red Bull Racing,0 days 00:57:27.534000,2025-09-21 11:03:53.617,124,1.0,False,,False,False,128.681,
1,0 days 01:02:20.710000,VER,1,,2.0,1.0,,,59.991,64.906,39.292,0 days 01:00:36.696000,0 days 01:01:41.580000,0 days 01:02:20.838000,70.0,161.0,246.0,213.0,False,HARD,2.0,True,Red Bull Racing,0 days 00:59:36.467000,2025-09-21 11:06:02.550,4,1.0,False,,False,False,,164.18900000000002
2,0 days 01:04:59.816000,VER,1,,3.0,1.0,,,56.953,63.181,39.015,0 days 01:03:17.965000,0 days 01:04:20.929000,0 days 01:05:00.239000,102.0,165.0,186.0,236.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:02:20.710000,2025-09-21 11:08:46.793,4,1.0,False,,False,False,,159.149
3,0 days 01:08:11.983000,VER,1,,4.0,1.0,,,55.363,66.78,70.106,0 days 01:05:55.422000,0 days 01:07:02.120000,0 days 01:08:12.316000,97.0,76.0,296.0,71.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:04:59.816000,2025-09-21 11:11:25.899,41,1.0,False,,False,False,,192.249
4,0 days 01:09:59.638000,VER,1,0 days 00:01:47.655000,5.0,1.0,,,38.76,43.068,25.827,0 days 01:08:50.871000,0 days 01:09:33.939000,0 days 01:09:59.766000,196.0,205.0,315.0,314.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:08:11.983000,2025-09-21 11:14:38.066,1,1.0,False,,False,True,107.655,107.655
5,0 days 01:11:46.765000,VER,1,0 days 00:01:47.127000,6.0,1.0,,,38.293,43.062,25.772,0 days 01:10:38.059000,0 days 01:11:21.121000,0 days 01:11:46.893000,199.0,206.0,314.0,314.0,True,HARD,6.0,True,Red Bull Racing,0 days 01:09:59.638000,2025-09-21 11:16:25.721,1,1.0,False,,False,True,107.127,107.12699999999998
6,0 days 01:13:33.249000,VER,1,0 days 00:01:46.484000,7.0,1.0,,,37.926,42.805,25.753,0 days 01:12:24.819000,0 days 01:13:07.624000,0 days 01:13:33.377000,204.0,210.0,315.0,314.0,True,HARD,7.0,True,Red Bull Racing,0 days 01:11:46.765000,2025-09-21 11:18:12.848,12,1.0,False,,False,True,106.484,106.484
7,0 days 01:15:19.382000,VER,1,0 days 00:01:46.133000,8.0,1.0,,,37.774,42.641,25.718,0 days 01:14:11.151000,0 days 01:14:53.792000,0 days 01:15:19.510000,206.0,214.0,317.0,315.0,True,HARD,8.0,True,Red Bull Racing,0 days 01:13:33.249000,2025-09-21 11:19:59.332,1,1.0,False,,False,True,106.133,106.133
8,0 days 01:17:05.758000,VER,1,0 days 00:01:46.376000,9.0,1.0,,,37.682,42.802,25.892,0 days 01:15:57.192000,0 days 01:16:39.994000,0 days 01:17:05.886000,200.0,209.0,318.0,316.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:15:19.382000,2025-09-21 11:21:45.465,1,1.0,False,,False,True,106.376,106.376
9,0 days 01:18:51.930000,VER,1,0 days 00:01:46.172000,10.0,1.0,,,37.593,42.781,25.798,0 days 01:17:43.479000,0 days 01:18:26.260000,0 days 01:18:52.058000,203.0,215.0,319.0,317.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:17:05.758000,2025-09-21 11:23:31.841,1,1.0,False,,False,True,106.172,106.172
