,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 00:58:51.257000,VER,1,0 days 00:01:35.669000,1.0,,,,,34.681,26.31,,0 days 00:58:25.009000,0 days 00:58:51.397000,213.0,184.0,272.0,302.0,False,nan,,True,Red Bull Racing,0 days 00:57:15.384000,2025-05-04 20:03:42.225,12,1.0,False,,False,False,95.669,
1,0 days 01:00:42.385000,VER,1,0 days 00:01:51.128000,2.0,,,,31.426,47.94,31.762,0 days 00:59:22.712000,0 days 01:00:10.652000,0 days 01:00:42.414000,208.0,130.0,216.0,257.0,True,nan,,True,Red Bull Racing,0 days 00:58:51.257000,2025-05-04 20:05:18.098,126,1.0,False,,False,False,111.128,111.128
2,0 days 01:02:48.331000,VER,1,0 days 00:02:05.946000,3.0,,,,43.901,48.777,33.268,0 days 01:01:26.315000,0 days 01:02:15.092000,0 days 01:02:48.360000,143.0,178.0,263.0,195.0,False,nan,,True,Red Bull Racing,0 days 01:00:42.385000,2025-05-04 20:07:09.226,671,1.0,False,,False,False,125.946,125.946
3,0 days 01:04:20.900000,VER,1,0 days 00:01:32.569000,4.0,,,,31.185,35.126,26.258,0 days 01:03:19.545000,0 days 01:03:54.671000,0 days 01:04:20.929000,204.0,183.0,274.0,303.0,True,nan,,True,Red Bull Racing,0 days 01:02:48.331000,2025-05-04 20:09:15.172,1,1.0,False,,False,True,92.569,92.56899999999999
4,0 days 01:05:53.033000,VER,1,0 days 00:01:32.133000,5.0,,,,31.182,34.799,26.152,0 days 01:04:52.111000,0 days 01:05:26.910000,0 days 01:05:53.062000,206.0,184.0,274.0,304.0,True,nan,,True,Red Bull Racing,0 days 01:04:20.900000,2025-05-04 20:10:47.741,1,1.0,False,,False,True,92.133,92.133
5,0 days 01:07:25.129000,VER,1,0 days 00:01:32.096000,6.0,,,,31.075,34.815,26.206,0 days 01:06:24.137000,0 days 01:06:58.952000,0 days 01:07:25.158000,,184.0,274.0,305.0,True,nan,,True,Red Bull Racing,0 days 01:05:53.033000,2025-05-04 20:12:19.874,1,1.0,False,,False,True,92.096,92.096
6,0 days 01:08:57.212000,VER,1,0 days 00:01:32.083000,7.0,,,,31.076,34.867,26.14,0 days 01:07:56.234000,0 days 01:08:31.101000,0 days 01:08:57.241000,,184.0,274.0,306.0,True,nan,,True,Red Bull Racing,0 days 01:07:25.129000,2025-05-04 20:13:51.970,1,1.0,False,,False,True,92.083,92.083
7,0 days 01:10:29.795000,VER,1,0 days 00:01:32.583000,8.0,,,,31.42,35.021,26.142,0 days 01:09:28.661000,0 days 01:10:03.682000,0 days 01:10:29.824000,208.0,184.0,274.0,307.0,False,nan,,True,Red Bull Racing,0 days 01:08:57.212000,2025-05-04 20:15:24.053,1,1.0,False,,False,True,92.583,92.583
8,0 days 01:12:02.201000,VER,1,0 days 00:01:32.406000,9.0,,,,31.176,34.998,26.232,0 days 01:11:01,0 days 01:11:35.998000,0 days 01:12:02.230000,,183.0,275.0,306.0,False,nan,,True,Red Bull Racing,0 days 01:10:29.795000,2025-05-04 20:16:56.636,1,1.0,False,,False,True,92.406,92.40599999999999
9,0 days 01:13:34.593000,VER,1,0 days 00:01:32.392000,10.0,,,,30.922,35.089,26.381,0 days 01:12:33.152000,0 days 01:13:08.241000,0 days 01:13:34.622000,209.0,183.0,274.0,306.0,False,nan,,True,Red Bull Racing,0 days 01:12:02.201000,2025-05-04 20:18:29.042,1,1.0,False,,False,True,92.392,92.392
10,0 days 01:15:07.188000,VER,1,0 days 00:01:32.595000,11.0,,,,31.315,35.014,26.266,0 days 01:14:05.937000,0 days 01:14:40.951000,0 days 01:15:07.217000,208.0,183.0,274.0,306.0,False,nan,,True,Red Bull Racing,0 days 01:13:34.593000,2025-05-04 20:20:01.434,1,1.0,False,,False,True,92.595,92.595
11,0 days 01:16:39.424000,VER,1,0 days 00:01:32.236000,12.0,,,,30.879,35.08,26.277,0 days 01:15:38.096000,0 days 01:16:13.176000,0 days 01:16:39.453000,209.0,183.0,275.0,305.0,False,nan,,True,Red Bull Racing,0 days 01:15:07.188000,2025-05-04 20:21:34.029,1,1.0,False,,False,True,92.236,92.236
12,0 days 01:18:11.696000,VER,1,0 days 00:01:32.272000,13.0,,,,30.973,35.031,26.268,0 days 01:17:10.426000,0 days 01:17:45.457000,0 days 01:18:11.725000,208.0,183.0,276.0,314.0,False,nan,,True,Red Bull Racing,0 days 01:16:39.424000,2025-05-04 20:23:06.265,1,1.0,False,,False,True,92.272,92.27199999999999
13,0 days 01:19:46.423000,VER,1,0 days 00:01:34.727000,14.0,,,,33.18,35.275,26.272,0 days 01:18:44.905000,0 days 01:19:20.180000,0 days 01:19:46.452000,207.0,183.0,277.0,316.0,False,nan,,True,Red Bull Racing,0 days 01:18:11.696000,2025-05-04 20:24:38.537,1,2.0,False,,False,True,94.727,94.727
14,0 days 01:21:20.159000,VER,1,0 days 00:01:33.736000,15.0,,,,32.111,35.324,26.301,0 days 01:20:18.563000,0 days 01:20:53.887000,0 days 01:21:20.188000,205.0,182.0,276.0,310.0,False,nan,,True,Red Bull Racing,0 days 01:19:46.423000,2025-05-04 20:26:13.264,1,2.0,False,,False,True,93.736,93.736
15,0 days 01:22:53.337000,VER,1,0 days 00:01:33.178000,16.0,,,,31.413,35.507,26.258,0 days 01:21:51.601000,0 days 01:22:27.108000,0 days 01:22:53.366000,208.0,182.0,277.0,310.0,False,nan,,True,Red Bull Racing,0 days 01:21:20.159000,2025-05-04 20:27:47.000,1,2.0,False,,False,True,93.178,93.178
16,0 days 01:24:28.194000,VER,1,0 days 00:01:34.857000,17.0,,,,31.316,37.421,26.12,0 days 01:23:24.682000,0 days 01:24:02.103000,0 days 01:24:28.223000,206.0,181.0,277.0,332.0,False,nan,,True,Red Bull Racing,0 days 01:22:53.337000,2025-05-04 20:29:20.178,1,2.0,True,TRACK LIMITS AT TURN 11 LAP 17 ,False,True,94.857,94.857
17,0 days 01:26:01.447000,VER,1,0 days 00:01:33.253000,18.0,,,,31.311,36.003,25.939,0 days 01:24:59.534000,0 days 01:25:35.537000,0 days 01:26:01.476000,208.0,182.0,282.0,330.0,False,nan,,True,Red Bull Racing,0 days 01:24:28.194000,2025-05-04 20:30:55.035,1,3.0,False,,False,True,93.253,93.25299999999999
18,0 days 01:27:34.271000,VER,1,0 days 00:01:32.824000,19.0,,,,31.438,35.239,26.147,0 days 01:26:32.914000,0 days 01:27:08.153000,0 days 01:27:34.300000,,183.0,278.0,311.0,False,nan,,True,Red Bull Racing,0 days 01:26:01.447000,2025-05-04 20:32:28.288,1,3.0,False,,False,True,92.824,92.82399999999998
19,0 days 01:29:07.555000,VER,1,0 days 00:01:33.284000,20.0,,,,31.207,35.936,26.141,0 days 01:28:05.507000,0 days 01:28:41.443000,0 days 01:29:07.584000,205.0,183.0,277.0,309.0,False,nan,,True,Red Bull Racing,0 days 01:27:34.271000,2025-05-04 20:34:01.112,1,3.0,False,,False,True,93.284,93.28399999999999
20,0 days 01:30:40.248000,VER,1,0 days 00:01:32.693000,21.0,,,,31.131,35.377,26.185,0 days 01:29:38.715000,0 days 01:30:14.092000,0 days 01:30:40.277000,208.0,184.0,278.0,310.0,False,nan,,True,Red Bull Racing,0 days 01:29:07.555000,2025-05-04 20:35:34.396,1,3.0,False,,False,True,92.693,92.69300000000001
21,0 days 01:32:12.720000,VER,1,0 days 00:01:32.472000,22.0,,,,31.083,35.251,26.138,0 days 01:31:11.360000,0 days 01:31:46.611000,0 days 01:32:12.749000,209.0,184.0,277.0,309.0,False,nan,,True,Red Bull Racing,0 days 01:30:40.248000,2025-05-04 20:37:07.089,1,3.0,False,,False,True,92.472,92.47200000000001
22,0 days 01:33:45.356000,VER,1,0 days 00:01:32.636000,23.0,,,,31.056,35.499,26.081,0 days 01:32:43.805000,0 days 01:33:19.304000,0 days 01:33:45.385000,,184.0,277.0,310.0,False,nan,,True,Red Bull Racing,0 days 01:32:12.720000,2025-05-04 20:38:39.561,1,3.0,False,,False,True,92.636,92.63600000000001
23,0 days 01:35:17.796000,VER,1,0 days 00:01:32.440000,24.0,,,,31.003,35.288,26.149,0 days 01:34:16.388000,0 days 01:34:51.676000,0 days 01:35:17.825000,208.0,184.0,278.0,310.0,False,nan,,True,Red Bull Racing,0 days 01:33:45.356000,2025-05-04 20:40:12.197,1,3.0,False,,False,True,92.44,92.44
24,0 days 01:36:50.319000,VER,1,0 days 00:01:32.523000,25.0,1.0,,,30.94,35.338,26.245,0 days 01:35:48.765000,0 days 01:36:24.103000,0 days 01:36:50.348000,207.0,183.0,277.0,311.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:35:17.796000,2025-05-04 20:41:44.637,1,3.0,False,,False,True,92.523,92.52300000000001
25,0 days 01:38:27.254000,VER,1,0 days 00:01:36.935000,26.0,1.0,,0 days 01:38:21.934000,30.974,35.241,30.72,0 days 01:37:21.322000,0 days 01:37:56.563000,0 days 01:38:27.283000,208.0,183.0,,309.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:36:50.319000,2025-05-04 20:43:17.160,1,4.0,False,,False,False,96.935,96.935
26,0 days 01:40:12.765000,VER,1,0 days 00:01:45.511000,27.0,1.0,0 days 01:38:44.374000,,45.272,34.872,25.367,0 days 01:39:12.555000,0 days 01:39:47.427000,0 days 01:40:12.794000,215.0,188.0,278.0,328.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:38:27.254000,2025-05-04 20:44:54.095,1,5.0,False,,False,False,105.511,105.51100000000001
27,0 days 01:41:49.377000,VER,1,0 days 00:01:36.612000,28.0,1.0,,,30.252,34.876,31.484,0 days 01:40:43.046000,0 days 01:41:17.922000,0 days 01:41:49.406000,214.0,186.0,102.0,307.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:40:12.765000,2025-05-04 20:46:39.606,16,5.0,False,,False,False,96.612,96.612
28,0 days 01:43:54.081000,VER,1,0 days 00:02:04.704000,29.0,1.0,,,40.474,48.161,36.069,0 days 01:42:29.880000,0 days 01:43:18.041000,0 days 01:43:54.110000,155.0,137.0,257.0,200.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:41:49.377000,2025-05-04 20:48:16.218,67,5.0,False,,False,False,124.704,124.704
29,0 days 01:45:25.980000,VER,1,0 days 00:01:31.899000,30.0,1.0,,,31.616,34.486,25.797,0 days 01:44:25.726000,0 days 01:45:00.212000,0 days 01:45:26.009000,209.0,186.0,279.0,309.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:43:54.081000,2025-05-04 20:50:20.922,71,4.0,False,,False,False,91.899,91.899
30,0 days 01:46:57.005000,VER,1,0 days 00:01:31.025000,31.0,1.0,,,30.488,34.641,25.896,0 days 01:45:56.497000,0 days 01:46:31.138000,0 days 01:46:57.034000,210.0,186.0,279.0,309.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 01:45:25.980000,2025-05-04 20:51:52.821,1,4.0,False,,False,True,91.025,91.02499999999999
31,0 days 01:48:28.786000,VER,1,0 days 00:01:31.781000,32.0,1.0,,,30.464,34.72,26.597,0 days 01:47:27.498000,0 days 01:48:02.218000,0 days 01:48:28.815000,214.0,187.0,280.0,304.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:46:57.005000,2025-05-04 20:53:23.846,1,4.0,False,,False,True,91.781,91.781
32,0 days 01:50:27.863000,VER,1,0 days 00:01:59.077000,33.0,2.0,,,39.579,46.708,32.79,0 days 01:49:08.394000,0 days 01:49:55.102000,0 days 01:50:27.892000,174.0,134.0,278.0,300.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:48:28.786000,2025-05-04 20:54:55.627,167,4.0,False,,False,False,119.077,119.077
33,0 days 01:51:58.742000,VER,1,0 days 00:01:30.879000,34.0,2.0,,,30.357,34.612,25.91,0 days 01:50:58.249000,0 days 01:51:32.861000,0 days 01:51:58.771000,212.0,186.0,279.0,311.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:50:27.863000,2025-05-04 20:56:54.704,1,4.0,False,,False,True,90.879,90.87899999999999
34,0 days 01:53:29.422000,VER,1,0 days 00:01:30.680000,35.0,2.0,,,30.323,34.643,25.714,0 days 01:52:29.094000,0 days 01:53:03.737000,0 days 01:53:29.451000,,186.0,280.0,314.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:51:58.742000,2025-05-04 20:58:25.583,1,4.0,False,,False,True,90.68,90.68
35,0 days 01:55:00.251000,VER,1,0 days 00:01:30.829000,36.0,2.0,,,30.253,34.733,25.843,0 days 01:53:59.704000,0 days 01:54:34.437000,0 days 01:55:00.280000,214.0,186.0,280.0,310.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:53:29.422000,2025-05-04 20:59:56.263,1,4.0,False,,False,True,90.829,90.829
36,0 days 01:56:31.002000,VER,1,0 days 00:01:30.751000,37.0,2.0,,,30.171,34.707,25.873,0 days 01:55:30.451000,0 days 01:56:05.158000,0 days 01:56:31.031000,212.0,186.0,280.0,312.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:55:00.251000,2025-05-04 21:01:27.092,1,4.0,False,,False,True,90.751,90.751
37,0 days 01:58:01.994000,VER,1,0 days 00:01:30.992000,38.0,2.0,,,30.344,34.765,25.883,0 days 01:57:01.375000,0 days 01:57:36.140000,0 days 01:58:02.023000,209.0,185.0,280.0,311.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:56:31.002000,2025-05-04 21:02:57.843,1,4.0,False,,False,True,90.992,90.992
38,0 days 01:59:32.787000,VER,1,0 days 00:01:30.793000,39.0,2.0,,,30.241,34.755,25.797,0 days 01:58:32.264000,0 days 01:59:07.019000,0 days 01:59:32.816000,,185.0,280.0,311.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:58:01.994000,2025-05-04 21:04:28.835,1,4.0,False,,False,True,90.793,90.793
39,0 days 02:01:03.530000,VER,1,0 days 00:01:30.743000,40.0,2.0,,,30.307,34.6,25.836,0 days 02:00:03.123000,0 days 02:00:37.723000,0 days 02:01:03.559000,210.0,186.0,280.0,311.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:59:32.787000,2025-05-04 21:05:59.628,1,4.0,False,,False,True,90.743,90.743
40,0 days 02:02:33.996000,VER,1,0 days 00:01:30.466000,41.0,2.0,,,30.085,34.649,25.732,0 days 02:01:33.644000,0 days 02:02:08.293000,0 days 02:02:34.025000,212.0,185.0,281.0,313.0,True,HARD,9.0,True,Red Bull Racing,0 days 02:01:03.530000,2025-05-04 21:07:30.371,1,4.0,False,,False,True,90.466,90.46600000000001
41,0 days 02:04:04.681000,VER,1,0 days 00:01:30.685000,42.0,2.0,,,30.149,34.729,25.807,0 days 02:03:04.174000,0 days 02:03:38.903000,0 days 02:04:04.710000,211.0,185.0,280.0,311.0,False,HARD,10.0,True,Red Bull Racing,0 days 02:02:33.996000,2025-05-04 21:09:00.837,1,4.0,False,,False,True,90.685,90.685
42,0 days 02:05:35.456000,VER,1,0 days 00:01:30.775000,43.0,2.0,,,30.232,34.767,25.776,0 days 02:04:34.942000,0 days 02:05:09.709000,0 days 02:05:35.485000,,184.0,281.0,314.0,False,HARD,11.0,True,Red Bull Racing,0 days 02:04:04.681000,2025-05-04 21:10:31.522,1,4.0,False,,False,True,90.775,90.77499999999999
43,0 days 02:07:06.278000,VER,1,0 days 00:01:30.822000,44.0,2.0,,,30.192,34.8,25.83,0 days 02:06:05.677000,0 days 02:06:40.477000,0 days 02:07:06.307000,212.0,184.0,280.0,310.0,False,HARD,12.0,True,Red Bull Racing,0 days 02:05:35.456000,2025-05-04 21:12:02.297,1,4.0,False,,False,True,90.822,90.82199999999999
44,0 days 02:08:36.921000,VER,1,0 days 00:01:30.643000,45.0,2.0,,,30.26,34.591,25.792,0 days 02:07:36.567000,0 days 02:08:11.158000,0 days 02:08:36.950000,,185.0,280.0,314.0,False,HARD,13.0,True,Red Bull Racing,0 days 02:07:06.278000,2025-05-04 21:13:33.119,1,4.0,False,,False,True,90.643,90.643
45,0 days 02:10:07.898000,VER,1,0 days 00:01:30.977000,46.0,2.0,,,30.322,34.829,25.826,0 days 02:09:07.272000,0 days 02:09:42.101000,0 days 02:10:07.927000,210.0,184.0,280.0,312.0,False,HARD,14.0,True,Red Bull Racing,0 days 02:08:36.921000,2025-05-04 21:15:03.762,1,4.0,False,,False,True,90.977,90.977
46,0 days 02:11:39.034000,VER,1,0 days 00:01:31.136000,47.0,2.0,,,30.383,34.962,25.791,0 days 02:10:38.310000,0 days 02:11:13.272000,0 days 02:11:39.063000,,184.0,281.0,315.0,False,HARD,15.0,True,Red Bull Racing,0 days 02:10:07.898000,2025-05-04 21:16:34.739,1,4.0,False,,False,True,91.136,91.136
47,0 days 02:13:09.913000,VER,1,0 days 00:01:30.879000,48.0,2.0,,,30.367,34.789,25.723,0 days 02:12:09.430000,0 days 02:12:44.219000,0 days 02:13:09.942000,,186.0,281.0,313.0,False,HARD,16.0,True,Red Bull Racing,0 days 02:11:39.034000,2025-05-04 21:18:05.875,1,4.0,False,,False,True,90.879,90.879
48,0 days 02:14:40.503000,VER,1,0 days 00:01:30.590000,49.0,2.0,,,30.325,34.553,25.712,0 days 02:13:40.267000,0 days 02:14:14.820000,0 days 02:14:40.532000,,186.0,281.0,314.0,False,HARD,17.0,True,Red Bull Racing,0 days 02:13:09.913000,2025-05-04 21:19:36.754,1,4.0,False,,False,True,90.59,90.59
49,0 days 02:16:11.171000,VER,1,0 days 00:01:30.668000,50.0,2.0,,,30.311,34.567,25.79,0 days 02:15:10.843000,0 days 02:15:45.410000,0 days 02:16:11.200000,208.0,184.0,281.0,311.0,False,HARD,18.0,True,Red Bull Racing,0 days 02:14:40.503000,2025-05-04 21:21:07.344,1,4.0,False,,False,True,90.668,90.668
50,0 days 02:17:41.705000,VER,1,0 days 00:01:30.534000,51.0,2.0,,,30.166,34.602,25.766,0 days 02:16:41.366000,0 days 02:17:15.968000,0 days 02:17:41.734000,210.0,185.0,282.0,311.0,False,HARD,19.0,True,Red Bull Racing,0 days 02:16:11.171000,2025-05-04 21:22:38.012,1,4.0,False,,False,True,90.534,90.53399999999999
51,0 days 02:19:12.478000,VER,1,0 days 00:01:30.773000,52.0,2.0,,,30.293,34.719,25.761,0 days 02:18:12.027000,0 days 02:18:46.746000,0 days 02:19:12.507000,208.0,185.0,281.0,319.0,False,HARD,20.0,True,Red Bull Racing,0 days 02:17:41.705000,2025-05-04 21:24:08.546,1,4.0,False,,False,True,90.773,90.773
52,0 days 02:20:43.365000,VER,1,0 days 00:01:30.887000,53.0,2.0,,,30.271,34.757,25.859,0 days 02:19:42.778000,0 days 02:20:17.535000,0 days 02:20:43.394000,210.0,185.0,281.0,310.0,False,HARD,21.0,True,Red Bull Racing,0 days 02:19:12.478000,2025-05-04 21:25:39.319,1,4.0,False,,False,True,90.887,90.887
53,0 days 02:22:14.971000,VER,1,0 days 00:01:31.606000,54.0,2.0,,,30.53,35.198,25.878,0 days 02:21:13.924000,0 days 02:21:49.122000,0 days 02:22:15,209.0,185.0,282.0,304.0,False,HARD,22.0,True,Red Bull Racing,0 days 02:20:43.365000,2025-05-04 21:27:10.206,1,4.0,False,,False,True,91.606,91.60600000000001
54,0 days 02:23:45.494000,VER,1,0 days 00:01:30.523000,55.0,2.0,,,30.075,34.666,25.782,0 days 02:22:45.075000,0 days 02:23:19.741000,0 days 02:23:45.523000,210.0,186.0,282.0,311.0,False,HARD,23.0,True,Red Bull Racing,0 days 02:22:14.971000,2025-05-04 21:28:41.812,1,4.0,False,,False,True,90.523,90.523
55,0 days 02:25:16.145000,VER,1,0 days 00:01:30.651000,56.0,2.0,,,30.119,34.738,25.794,0 days 02:24:15.642000,0 days 02:24:50.380000,0 days 02:25:16.174000,,187.0,282.0,312.0,False,HARD,24.0,True,Red Bull Racing,0 days 02:23:45.494000,2025-05-04 21:30:12.335,1,4.0,False,,False,True,90.651,90.651
56,0 days 02:26:47.131000,VER,1,0 days 00:01:30.986000,57.0,2.0,,,30.348,34.758,25.88,0 days 02:25:46.522000,0 days 02:26:21.280000,0 days 02:26:47.160000,212.0,184.0,280.0,309.0,False,HARD,25.0,True,Red Bull Racing,0 days 02:25:16.145000,2025-05-04 21:31:42.986,1,4.0,False,,False,True,90.986,90.98599999999999
57,0 days 00:59:01.062000,GAS,10,0 days 00:01:45.474000,1.0,,0 days 00:57:24.733000,,,37.74,26.452,,0 days 00:58:34.757000,0 days 00:59:01.185000,209.0,182.0,276.0,309.0,False,nan,,True,Alpine,0 days 00:57:15.384000,2025-05-04 20:03:42.225,12,18.0,False,,False,False,105.474,
58,0 days 01:01:06.766000,GAS,10,0 days 00:02:05.704000,2.0,,,,32.57,64.41,28.724,0 days 00:59:33.649000,0 days 01:00:38.059000,0 days 01:01:06.783000,208.0,153.0,264.0,254.0,True,nan,,True,Alpine,0 days 00:59:01.062000,2025-05-04 20:05:27.903,126,18.0,False,,False,False,125.704,125.704
59,0 days 01:03:02.499000,GAS,10,0 days 00:01:55.733000,3.0,,,,35.373,53.919,26.441,0 days 01:01:42.156000,0 days 01:02:36.075000,0 days 01:03:02.516000,176.0,173.0,276.0,298.0,True,nan,,True,Alpine,0 days 01:01:06.766000,2025-05-04 20:07:33.607,671,18.0,False,,False,False,115.733,115.733
60,0 days 01:04:36.553000,GAS,10,0 days 00:01:34.054000,4.0,,,,32.079,35.807,26.168,0 days 01:03:34.595000,0 days 01:04:10.402000,0 days 01:04:36.570000,209.0,182.0,274.0,304.0,True,nan,,True,Alpine,0 days 01:03:02.499000,2025-05-04 20:09:29.340,1,18.0,False,,False,True,94.054,94.054
61,0 days 01:06:10.676000,GAS,10,0 days 00:01:34.123000,5.0,,,,32.212,35.731,26.18,0 days 01:05:08.782000,0 days 01:05:44.513000,0 days 01:06:10.693000,203.0,181.0,274.0,310.0,False,nan,,True,Alpine,0 days 01:04:36.553000,2025-05-04 20:11:03.394,1,18.0,False,,False,True,94.123,94.12300000000002
62,0 days 01:07:44.971000,GAS,10,0 days 00:01:34.295000,6.0,,,,32.308,35.67,26.317,0 days 01:06:43.001000,0 days 01:07:18.671000,0 days 01:07:44.988000,208.0,182.0,276.0,309.0,False,nan,,True,Alpine,0 days 01:06:10.676000,2025-05-04 20:12:37.517,1,18.0,False,,False,True,94.295,94.29500000000002
63,0 days 01:09:18.990000,GAS,10,0 days 00:01:34.019000,7.0,,,,32.019,35.772,26.228,0 days 01:08:17.007000,0 days 01:08:52.779000,0 days 01:09:19.007000,206.0,179.0,275.0,315.0,True,nan,,True,Alpine,0 days 01:07:44.971000,2025-05-04 20:14:11.812,1,18.0,False,,False,True,94.019,94.019
64,0 days 01:10:53.077000,GAS,10,0 days 00:01:34.087000,8.0,,,,32.167,35.634,26.286,0 days 01:09:51.174000,0 days 01:10:26.808000,0 days 01:10:53.094000,204.0,182.0,275.0,309.0,False,nan,,True,Alpine,0 days 01:09:18.990000,2025-05-04 20:15:45.831,1,18.0,False,,False,True,94.087,94.087
65,0 days 01:12:26.804000,GAS,10,0 days 00:01:33.727000,9.0,,,,31.934,35.524,26.269,0 days 01:11:25.028000,0 days 01:12:00.552000,0 days 01:12:26.821000,207.0,182.0,276.0,313.0,True,nan,,True,Alpine,0 days 01:10:53.077000,2025-05-04 20:17:19.918,1,17.0,False,,False,True,93.727,93.727
66,0 days 01:14:00.234000,GAS,10,0 days 00:01:33.430000,10.0,,,,31.735,35.545,26.15,0 days 01:12:58.556000,0 days 01:13:34.101000,0 days 01:14:00.251000,,182.0,277.0,313.0,True,nan,,True,Alpine,0 days 01:12:26.804000,2025-05-04 20:18:53.645,1,17.0,False,,False,True,93.43,93.43
67,0 days 01:15:33.487000,GAS,10,0 days 00:01:33.253000,11.0,,,,31.623,35.411,26.219,0 days 01:14:31.874000,0 days 01:15:07.285000,0 days 01:15:33.504000,208.0,182.0,277.0,314.0,True,nan,,True,Alpine,0 days 01:14:00.234000,2025-05-04 20:20:27.075,1,17.0,False,,False,True,93.253,93.25300000000001
68,0 days 01:17:06.731000,GAS,10,0 days 00:01:33.244000,12.0,,,,31.675,35.419,26.15,0 days 01:16:05.179000,0 days 01:16:40.598000,0 days 01:17:06.748000,207.0,182.0,277.0,315.0,True,nan,,True,Alpine,0 days 01:15:33.487000,2025-05-04 20:22:00.328,1,17.0,False,,False,True,93.244,93.244
69,0 days 01:18:39.844000,GAS,10,0 days 00:01:33.113000,13.0,,,,31.513,35.514,26.086,0 days 01:17:38.261000,0 days 01:18:13.775000,0 days 01:18:39.861000,205.0,182.0,277.0,316.0,True,nan,,True,Alpine,0 days 01:17:06.731000,2025-05-04 20:23:33.572,1,17.0,False,,False,True,93.113,93.113
70,0 days 01:20:13.153000,GAS,10,0 days 00:01:33.309000,14.0,,,,31.687,35.525,26.097,0 days 01:19:11.548000,0 days 01:19:47.073000,0 days 01:20:13.170000,206.0,182.0,277.0,316.0,False,nan,,True,Alpine,0 days 01:18:39.844000,2025-05-04 20:25:06.685,1,17.0,False,,False,True,93.309,93.309
71,0 days 01:21:46.928000,GAS,10,0 days 00:01:33.775000,15.0,,,,31.755,35.88,26.14,0 days 01:20:44.925000,0 days 01:21:20.805000,0 days 01:21:46.945000,207.0,182.0,279.0,312.0,False,nan,,True,Alpine,0 days 01:20:13.153000,2025-05-04 20:26:39.994,1,17.0,False,,False,True,93.775,93.775
72,0 days 01:23:20.318000,GAS,10,0 days 00:01:33.390000,16.0,,,,31.75,35.52,26.12,0 days 01:22:18.695000,0 days 01:22:54.215000,0 days 01:23:20.335000,209.0,182.0,279.0,316.0,False,nan,,True,Alpine,0 days 01:21:46.928000,2025-05-04 20:28:13.769,1,17.0,False,,False,True,93.39,93.39000000000001
73,0 days 01:24:53.796000,GAS,10,0 days 00:01:33.478000,17.0,,,,31.72,35.666,26.092,0 days 01:23:52.055000,0 days 01:24:27.721000,0 days 01:24:53.813000,204.0,181.0,282.0,322.0,False,nan,,True,Alpine,0 days 01:23:20.318000,2025-05-04 20:29:47.159,1,17.0,False,,False,True,93.478,93.478
74,0 days 01:26:27.324000,GAS,10,0 days 00:01:33.528000,18.0,,,,31.798,35.606,26.124,0 days 01:25:25.611000,0 days 01:26:01.217000,0 days 01:26:27.341000,,182.0,282.0,322.0,False,nan,,True,Alpine,0 days 01:24:53.796000,2025-05-04 20:31:20.637,1,17.0,False,,False,True,93.528,93.52799999999999
75,0 days 01:28:00.887000,GAS,10,0 days 00:01:33.563000,19.0,,,,31.882,35.673,26.008,0 days 01:26:59.223000,0 days 01:27:34.896000,0 days 01:28:00.904000,207.0,182.0,282.0,320.0,False,nan,,True,Alpine,0 days 01:26:27.324000,2025-05-04 20:32:54.165,1,17.0,False,,False,True,93.563,93.563
76,0 days 01:29:34.328000,GAS,10,0 days 00:01:33.441000,20.0,,,,31.782,35.628,26.031,0 days 01:28:32.686000,0 days 01:29:08.314000,0 days 01:29:34.345000,,181.0,283.0,331.0,False,nan,,True,Alpine,0 days 01:28:00.887000,2025-05-04 20:34:27.728,1,15.0,False,,False,True,93.441,93.441
77,0 days 01:31:07.471000,GAS,10,0 days 00:01:33.143000,21.0,,,,31.396,35.688,26.059,0 days 01:30:05.741000,0 days 01:30:41.429000,0 days 01:31:07.488000,208.0,182.0,282.0,317.0,False,nan,,True,Alpine,0 days 01:29:34.328000,2025-05-04 20:36:01.169,1,15.0,False,,False,True,93.143,93.143
